Anno Nascita,Cittadinanza,Nome,Sesso,Occorrenze
2000,Italiani,MARIA ANTONIA,F,1
2000,Italiani,MARIA CARLA,F,1
2000,Italiani,MARIA CHIARA,F,1
2000,Italiani,MARIA CLARA,F,1
2000,Italiani,MARIO,M,1
2000,Italiani,MARKO,M,1
2000,Italiani,MARTA,F,2
2000,Italiani,MARTINA,F,9
2000,Italiani,MASSIMILIANO,M,1
2000,Italiani,MASSIMO,M,3
2000,Italiani,MATEO,M,1
2000,Italiani,MATILDE,F,1
2000,Italiani,MATTEA,F,1
2000,Italiani,MATTEO,M,7
2000,Italiani,MATTIA,M,4
2000,Italiani,MEGI,F,1
2000,Italiani,MELISSA,F,1
2000,Italiani,MICHAEL,M,1
2000,Italiani,MICHELE,M,5
2000,Italiani,MICOL,F,1
2000,Italiani,MIRANDA,F,1
2000,Italiani,MIREA,F,1
2000,Italiani,MITE,M,1
2000,Italiani,MITKO,M,1
2000,Italiani,MONICA,F,1
2000,Italiani,MORGAN,M,1
2000,Italiani,NADIA,F,1
2000,Italiani,NICCOLO',M,1
2000,Italiani,NICHOLAS,M,3
2000,Italiani,NICOLAS,M,2
2000,Italiani,NICOLO',M,3
2000,Italiani,NIZAR,M,1
2000,Italiani,NOEMI,F,1
2000,Italiani,PAOLO,M,4
2000,Italiani,PIETRO,M,3
2000,Italiani,RAFFAELE,M,1
2000,Italiani,REBECCA,F,4
2000,Italiani,RENZO,M,1
2000,Italiani,RIAD,M,1
2000,Italiani,RICCARDO,M,7
2000,Italiani,ROBERTO,M,1
2000,Italiani,SABRINA,F,2
2000,Italiani,SAIMIR,M,1
2000,Italiani,SAMI,M,1
2000,Italiani,SAMUELE,M,2
2000,Italiani,SARA,F,13
2000,Italiani,SAVERIO,M,1
2000,Italiani,SEBASTIANO,M,1
2000,Italiani,SEBASTIANO JACOPO,M,1
2000,Italiani,SHRITHIK SHAIK,M,1
2000,Italiani,SIMONA,F,2
2000,Italiani,SIMONE,M,3
2000,Italiani,SOFIA,F,3
2000,Italiani,SOFIA MARGARITA,F,1
2000,Italiani,STEFANO,M,3
2000,Italiani,SUSANNA,F,2
2000,Italiani,TESSA,F,1
2000,Italiani,TOMASO,M,1
2000,Italiani,TOMMASO,M,8
2000,Italiani,VALENTINA,F,3
2000,Italiani,VALERIA,F,1
2000,Italiani,VERONICA,F,2
2000,Italiani,VIRGINIA,F,2
2000,Italiani,VITA,F,1
2000,Italiani,VITTORIA,F,1
2000,Italiani,WILLIAM,M,1
1999,Italiani,ALBERTO,M,4
1999,Italiani,ALEC,M,1
1999,Italiani,ALESSANDRA,F,4
1999,Italiani,ALESSANDRO,M,12
1999,Italiani,ALESSIA,F,5
1999,Italiani,ALESSIO,M,1
1999,Italiani,ALEX,M,3
1999,Italiani,ALICE,F,5
1999,Italiani,ALLEGRA,F,1
1999,Italiani,AMEDEO EDOARDO,M,1
1999,Italiani,ANDREA,M,8
1999,Italiani,ANNA,F,11
1999,Italiani,ANNA LAURA,F,1
1999,Italiani,ANNARITA,F,1
1999,Italiani,ANTONIO,M,3
1999,Italiani,ARIANNA,F,5
1999,Italiani,ARISHA,F,1
1999,Italiani,ARMEL,M,1
1999,Italiani,ASTRID,F,1
1999,Italiani,BEATRICE,F,4
1999,Italiani,BEIS,M,1
1999,Italiani,BENEDETTA,F,1
1999,Italiani,CAMILLA,F,4
1999,Italiani,CARLO,M,2
1999,Italiani,CAROLINA,F,2
1999,Italiani,CECILIA,F,2
1999,Italiani,CHARLES ANDREW,M,1
1999,Italiani,CHIARA,F,10
1999,Italiani,CLARISSA,F,1
1999,Italiani,CLAUDIA,F,1
1999,Italiani,CORRADO,M,1
1999,Italiani,COSTANZA,F,1
1999,Italiani,CRISTEL,F,1
1999,Italiani,CRISTIAN,M,1
1999,Italiani,CRISTIANA,F,1
1999,Italiani,DANIELA,F,1
1999,Italiani,DANIELE,M,1
1999,Italiani,DAOUD,M,1
1999,Italiani,DARIO,M,1
1999,Italiani,DAVIDE,M,7
1999,Italiani,DEBORAH,F,1
1999,Italiani,DIEGO,M,2
1999,Italiani,DOMINKO,M,1
1999,Stranieri,DZENETA,F,1
1999,Italiani,EDOARDO,M,7
1999,Italiani,ELENA,F,7
1999,Italiani,ELEONORA,F,4
1999,Italiani,ELISA,F,5
1999,Italiani,ELISABETTA,F,1
1999,Italiani,ELISEO,M,1
1999,Italiani,ELIZABETH,F,1
1999,Italiani,ELVIS,M,1
1999,Italiani,EMANUELE,M,4
1999,Italiani,EMILIO,M,1
1999,Italiani,ESTEBAN,M,1
1999,Italiani,EUGENIO,M,1
1999,Italiani,FABIO,M,3
1999,Italiani,FEDERICO,M,2
1999,Italiani,FERID,M,1
1999,Italiani,FILIPPO,M,6
1999,Italiani,FRANCESCA,F,6
1999,Italiani,FRANCESCO,M,8
1999,Italiani,GAIA,F,1
1999,Italiani,GIACOMO,M,5
1999,Italiani,GIADA,F,1
1999,Italiani,GIAMPAOLO,M,1
1999,Italiani,GIANLUCA,M,2
1999,Italiani,GIORGIA,F,4
1999,Italiani,GIORGIO,M,3
1999,Italiani,GIOVANNI,M,5
1999,Italiani,GIOVANNI MARIA,M,1
1999,Italiani,GIULIA,F,9
1999,Italiani,GIULIANO,M,1
1999,Italiani,GIULIO,M,2
1999,Italiani,GRETA,F,1
1999,Italiani,GZIM,M,1
1999,Italiani,ILARIA,F,3
1999,Italiani,ISABELLA,F,1
1999,Italiani,IVAN,M,2
1999,Italiani,JACOPO MATTEO,M,1
1999,Italiani,JARY,M,1
1999,Italiani,JONALTHAN,M,1
1999,Italiani,LARA,F,1
1999,Italiani,LAURA,F,4
1999,Italiani,LEJLA,F,1
1999,Italiani,LEONARDO,M,7
1999,Italiani,LISA,F,2
1999,Italiani,LIVIA,F,1
1999,Italiani,LORENZO,M,14
1999,Italiani,LORENZO MARIA,M,1
1999,Italiani,LUANA,F,1
1999,Italiani,LUCA,M,5
1999,Italiani,LUCIANA,F,1
1999,Italiani,LUCREZIA,F,1
1999,Italiani,MANUEL,M,2
1999,Italiani,MARCELLO,M,3
1999,Italiani,MARCO,M,2
1999,Italiani,MARGHERITA,F,1
1999,Italiani,MARIA,F,2
1999,Italiani,MARIA BEATRICE,F,1
1999,Italiani,MARIA FRANCESCA,F,1
1999,Italiani,MARIA RITA,F,1
1999,Italiani,MARIA VITTORIA,F,1
1999,Italiani,MARISTELLA,F,1
1999,Italiani,MARTA,F,3
1999,Italiani,MARTA SOFIA,F,1
1999,Italiani,MARTINA,F,9
1999,Italiani,MATILDA,F,1
1999,Italiani,MATTEO,M,15
1999,Italiani,MATTIA,M,6
1999,Italiani,MENSHAH MARTIN,M,1
1999,Italiani,MICHELA,F,1
1999,Italiani,MICHELE,M,7
1999,Italiani,MIRELLA,F,1
1999,Italiani,MIRIAM,F,1
1999,Italiani,MIRIANA,F,1
1999,Italiani,MIRKO,M,1
1999,Italiani,MOHAMMED,M,1
1999,Italiani,MONICA,F,1
1999,Italiani,NADIA,F,1
1999,Italiani,NASSMA,F,1
1999,Italiani,NICCOLO',M,2
1999,Italiani,NICOLE,F,1
1999,Italiani,NICOLO',M,4
1999,Italiani,NOEMI,F,2
1999,Italiani,OUAJDI,M,1
1999,Italiani,PAOLA,F,2
1999,Italiani,PAOLO,M,6
1999,Italiani,PATRIZIA,F,1
1999,Italiani,PIER PAOLO,M,1
1999,Italiani,PIETRO,M,3
1999,Italiani,RAFFAELE,M,1
1999,Italiani,REBECCA,F,5
1999,Italiani,RICCARDO,M,10
1999,Italiani,ROBERTA,F,1
1999,Italiani,ROMEO,M,1
1999,Italiani,RUGGERO,M,1
1999,Italiani,RUKIE,F,1
1999,Italiani,SAMUELE,M,6
1999,Italiani,SARA,F,8
1999,Italiani,SERENA,F,1
1999,Italiani,SILVIA,F,3
1999,Italiani,SIMONA,F,1
1999,Italiani,SIMONE,M,7
1999,Italiani,SOFIA,F,5
1999,Italiani,SONIA,F,1
1999,Italiani,SOPHIA,F,1
1999,Italiani,STEFANO,M,3
1999,Italiani,SUSANNA,F,1
1999,Italiani,TATIANA,F,1
1999,Italiani,THOMAS,M,2
1999,Italiani,TOMMASO,M,7
1999,Italiani,TOMMASO SAMUELE,M,1
1999,Italiani,UMBERTO,M,1
1999,Italiani,VALENTINA,F,3
1999,Italiani,VALERIA,F,2
1999,Italiani,VALERIO,M,2
1999,Italiani,VANESSA,F,1
1999,Italiani,VERONICA,F,1
1999,Italiani,VIOLANTE,F,1
1999,Italiani,VIRGINIA,F,1
1999,Italiani,VITTORIA,F,1
1999,Italiani,VITTORIO,M,1
1999,Italiani,WILLIAM,M,1
1999,Italiani,XAVIER,M,1
1998,Italiani,AGNESE,F,1
1998,Italiani,AJNA,F,1
1998,Italiani,ALBERTO,M,4
1998,Italiani,ALEKSANDAR,M,1
1998,Italiani,ALESSANDRA,F,1
1998,Italiani,ALESSANDRO,M,11
1998,Italiani,ALESSIA,F,4
1998,Italiani,ALICE,F,5
1998,Italiani,ALICE ANNA,F,1
1998,Italiani,ALMA,F,1
1998,Stranieri,ANA,F,1
1998,Italiani,ANASTASIJA,F,1
1998,Italiani,ANDREA,M,13
1998,Italiani,ANDREA GIOVANNI,M,1
1998,Italiani,ANGELICA,F,1
1998,Italiani,ANNA,F,2
1998,Italiani,ANTONIO,M,1
1998,Italiani,ARASH,M,1
1998,Italiani,ARDITA,F,1
1998,Italiani,ARIANNA,F,7
1998,Italiani,AURORA,F,1
1998,Italiani,BEATRICE,F,7
1998,Italiani,BIANCA,F,1
1998,Italiani,BRIAN,M,1
1998,Italiani,CAMILLA,F,6
1998,Italiani,CAMILLO,M,1
1998,Italiani,CARLO,M,1
1998,Italiani,CARLOTTA,F,3
1998,Italiani,CARMELO,M,1
1998,Italiani,CAROLINA,F,1
1998,Italiani,CATERINA,F,2
1998,Italiani,CECILIA,F,4
1998,Italiani,CHIARA,F,10
1998,Italiani,CHRISTIAN,M,2
1998,Italiani,CLARA,F,1
1998,Italiani,CLAUDIA,F,1
1998,Italiani,CLAUDIO,M,1
1998,Italiani,CORRADO,M,1
1998,Italiani,CRISTINA,F,1
1998,Italiani,CRISTOPHER,M,1
1998,Italiani,DAFNE,F,1
1998,Italiani,DANIEL,M,1
1998,Italiani,DANIELA,F,1
1998,Italiani,DANIELE,M,3
1998,Italiani,DARIO,M,2
1998,Stranieri,DARIO,M,1
1998,Italiani,DARIS,M,1
1998,Italiani,DAVIDE,M,10
1998,Italiani,EDOARDO,M,3
1998,Italiani,ELENA,F,10
1998,Italiani,ELENA ANGELA,F,1
1998,Italiani,ELIA,M,3
1998,Italiani,ELISA,F,2
1998,Italiani,EMANUELE,M,2
1998,Italiani,EMANUELE ANDREA,M,1
1998,Italiani,EMILIO,M,1
1998,Italiani,EMMA,F,1
1998,Italiani,EMY,F,1
1998,Italiani,ENOK,M,1
1998,Italiani,ENRICO,M,1
1998,Italiani,ERIKA,F,1
1998,Italiani,EUGENIO,M,1
1998,Italiani,FABIO,M,1
1998,Italiani,FEDERICA,F,1
1998,Italiani,FEDERICO,M,5
1998,Italiani,FIAMMETTA,F,1
1998,Italiani,FILIPPO,M,8
1998,Italiani,FILIPPO ANDREA,M,1
1998,Italiani,FIORELLA,F,1
1998,Italiani,FLAVIA,F,1
1998,Italiani,FRANCESCA,F,2
1998,Italiani,FRANCESCO,M,5
1998,Italiani,GABRIELE,M,2
1998,Italiani,GAIA,F,2
1998,Italiani,GIACOMO,M,5
1998,Italiani,GIADA,F,1
1998,Italiani,GIANCARLO,M,1
1998,Italiani,GIANLUCA,M,1
1998,Italiani,GIAN LUCA,M,1
1998,Italiani,GIAN MARCO,M,1
1998,Italiani,GILBERTO,M,1
1998,Italiani,GIORDANO,M,1
1998,Italiani,GIORGIO,M,3
1998,Italiani,GIOVANNA,F,1
1998,Italiani,GIULIA,F,8
1998,Italiani,GIUSEPPE LORENZO,M,1
1998,Italiani,GLORIA,F,1
1998,Italiani,ILARIA,F,3
1998,Italiani,ILIASS,M,1
1998,Italiani,ISMAIL,M,1
1998,Italiani,JACOPO,M,2
1998,Italiani,JAWAD,M,1
1998,Italiani,JULIA,F,1
1998,Italiani,JURI,M,2
1998,Italiani,KEVIN,M,1
1998,Italiani,KREDI,M,1
1998,Italiani,LAURA,F,1
1998,Italiani,LEONARDO,M,4
1998,Italiani,LETIZIA,F,1
1998,Italiani,LIA,F,1
1998,Italiani,LINDA,F,1
1998,Italiani,LISA MARIE,F,1
1998,Italiani,LORENZO,M,15
1998,Italiani,LUCA,M,20
1998,Italiani,LUCIA,F,1
1998,Italiani,LUIGI,M,2
1998,Italiani,MADDALENA,F,1
1998,Italiani,MAHDI,M,1
1998,Italiani,MANILA,F,1
1998,Italiani,MANUEL,M,2
1998,Italiani,MARCELLA,F,1
1998,Italiani,MARCELLO,M,3
1998,Italiani,MARCO,M,6
1998,Italiani,MARGHERITA,F,2
1998,Italiani,MARIA,F,1
1998,Italiani,MARIACHIARA,F,1
1998,Italiani,MARIA CLARA,F,1
1998,Italiani,MARIAM,F,2
1998,Italiani,MARIAVITTORIA,F,1
1998,Italiani,MARIA VITTORIA,F,1
1998,Italiani,MARTINA,F,6
1998,Italiani,MASSIMILIANO,M,1
1998,Italiani,MATILDE,F,4
1998,Italiani,MATTEO,M,12
1998,Italiani,MATTIA,M,3
1998,Italiani,MEGAN,F,1
1998,Italiani,MELISSA,F,1
1998,Italiani,MICHAEL,M,1
1998,Italiani,MICHELA,F,6
1998,Italiani,MICHELE,M,1
1998,Italiani,MIRCO,M,1
1998,Italiani,NASER EDDINE,M,1
1998,Italiani,NAUSICAA,F,2
1998,Italiani,NICOLA,M,2
1998,Italiani,NICOLE,F,2
1998,Italiani,NICOLETTA,F,1
1998,Italiani,NICOLO',M,3
1998,Italiani,NORBERTO,M,1
1998,Italiani,OLIVIA,F,1
1998,Italiani,PAOLA,F,2
1998,Italiani,PAOLO,M,2
1998,Italiani,PIETRO,M,4
1998,Italiani,RACHELE,F,3
1998,Italiani,REBECCA,F,2
1998,Italiani,RICCARDO,M,3
1998,Italiani,ROSSANA,F,1
1998,Italiani,SAMUELE,M,4
1998,Italiani,SARA,F,5
1998,Italiani,SAVERIO,M,1
1998,Italiani,SEBASTIANO,M,1
1998,Italiani,SERENA,F,1
1998,Italiani,SILVIA,F,7
1998,Italiani,SIMONE,M,7
1998,Italiani,SOFIA,F,4
1998,Italiani,STEFANIA,F,1
1998,Italiani,STEFANO,M,2
1998,Italiani,SUSAN,F,1
1998,Italiani,THOMAS,M,1
1998,Italiani,TOMMASO,M,2
1998,Italiani,VALENTINA,F,5
1998,Italiani,VALERIA,F,2
1998,Italiani,VERONICA,F,2
1998,Italiani,VITTORIA,F,1
1998,Italiani,VIVIANA,F,1
1997,Italiani,ADSO,M,1
1997,Italiani,AGATA,F,1
1997,Italiani,ALBERT GRAHAM,M,1
1997,Italiani,ALBERTO,M,2
1997,Italiani,ALESSANDRA,F,1
1997,Italiani,ALESSANDRO,M,13
1997,Italiani,ALESSIA,F,4
1997,Italiani,ALEX,M,2
1997,Italiani,ALICE,F,1
1997,Italiani,ALISA,F,1
1997,Italiani,AMEL,M,1
1997,Italiani,ANDREA,M,14
1997,Italiani,ANITA,F,2
1997,Italiani,ANNA,F,3
1997,Italiani,ANTONIETTA,F,1
1997,Italiani,ANTONIO,M,1
1997,Italiani,ARIANNA,F,7
1997,Italiani,AUDRA,F,1
1997,Italiani,AURORA,F,1
1997,Italiani,BADREDDIN,M,1
1997,Italiani,BEATRICE,F,10
1997,Italiani,BENEDETTA,F,2
1997,Italiani,CAMILLA,F,3
1997,Italiani,CARLO,M,1
1997,Italiani,CARLOTTA,F,3
1997,Italiani,CAROLINA,F,2
1997,Italiani,CATERINA,F,2
1997,Italiani,CECILIA,F,3
1997,Italiani,CHIARA,F,9
1997,Italiani,CHRISTIAN,M,2
1997,Italiani,CLARA,F,1
1997,Italiani,CLAUDIA,F,3
1997,Italiani,CORRADO,M,1
1997,Italiani,COSTANZA,F,1
1997,Italiani,DAVIDE,M,7
1997,Italiani,DEBORA,F,1
1997,Italiani,DIANA,F,1
1997,Italiani,DIEGO,M,1
1997,Italiani,DOMIZIANO GIOVANNI,M,1
1997,Italiani,DRAGON,M,1
1997,Italiani,DYLAN,M,1
1997,Italiani,EDOARDO,M,4
1997,Italiani,ELENA,F,8
1997,Italiani,ELEONORA,F,2
1997,Italiani,ELIA,M,1
1997,Italiani,ELISA,F,4
1997,Italiani,ELVIRA,F,1
1997,Italiani,EMANUELE,M,1
1997,Italiani,EMILIANO,M,1
1997,Italiani,EMILIO,M,1
1997,Italiani,EMMA,F,1
1997,Italiani,ERICA,F,2
1997,Italiani,ERNESTO,M,1
1997,Italiani,ESTER,F,1
1997,Italiani,FABRIZIO,M,1
1997,Italiani,FEDERICA,F,3
1997,Italiani,FEDERICO,M,5
1997,Italiani,FILIPPO,M,3
1997,Italiani,FRANCESCA,F,5
1997,Italiani,FRANCESCA ALESSANDRA,F,1
1997,Italiani,FRANCESCA ROMANA,F,1
1997,Italiani,FRANCESCO,M,7
1997,Italiani,GAIA,F,1
1997,Italiani,GIACOMO,M,4
1997,Italiani,GIADA,F,1
1997,Italiani,GIANLUCA,M,1
1997,Italiani,GIAN MARCO,M,1
1997,Italiani,GILBERTO,M,1
1997,Italiani,GIORGIA,F,4
1997,Italiani,GIORGIO,M,2
1997,Italiani,GIOVANNI,M,7
1997,Italiani,GIULIA,F,11
1997,Italiani,GIULIA FRANCESCA,F,1
1997,Italiani,GIUSEPPE,M,2
1997,Italiani,GIUSEPPE ANTHONY,M,1
1997,Italiani,GRETA,F,1
1997,Italiani,GUGLIELMO,M,1
1997,Italiani,HAYAT,F,1
1997,Italiani,ILARIA,F,2
1997,Italiani,ILENIA,F,1
1997,Italiani,IRENE,F,1
1997,Italiani,ISABELLA,F,1
1997,Italiani,JACOPO,M,2
1997,Italiani,JESSICA,F,1
1997,Italiani,JONATA,M,1
1997,Italiani,JOSHUA,M,1
1997,Italiani,KEMAL,M,1
1997,Italiani,LARA,F,1
1997,Italiani,LAURA,F,5
1997,Italiani,LEONARDO,M,5
1997,Italiani,LEOPOLDO,M,1
1997,Italiani,LINDA,F,1
1997,Italiani,LISA,F,1
1997,Italiani,LIVIA,F,1
1997,Italiani,LIVIO,M,2
1997,Italiani,LORENZO,M,12
1997,Italiani,LUANA,F,1
1997,Italiani,LUCA,M,10
1997,Italiani,LUCREZIA,F,2
1997,Italiani,LUIGI,M,1
1997,Italiani,MANUELA,F,2
1997,Italiani,MARCELLO,M,5
1997,Italiani,MARCO,M,10
1997,Italiani,MARGHERITA,F,2
1997,Italiani,MARIA,F,2
1997,Italiani,MARINA,F,1
1997,Italiani,MARTA,F,1
1997,Italiani,MARTINA,F,5
1997,Italiani,MASSIMILIANO,M,2
1997,Italiani,MASSIMO,M,1
1997,Italiani,MATILDE,F,3
1997,Italiani,MATTEO,M,8
1997,Italiani,MATTIA,M,8
1997,Italiani,MELISSA,F,1
1997,Italiani,MICHELA,F,3
1997,Italiani,MICHELE,M,5
1997,Italiani,MICHELLE,F,1
1997,Italiani,MIRIAM,F,1
1997,Italiani,MIRKO,M,1
1997,Italiani,MONICA,F,1
1997,Italiani,NADIA,F,1
1997,Italiani,NELLA,F,1
1997,Stranieri,NEVENA,F,1
1997,Italiani,NICOLA,M,4
1997,Italiani,NICOLE,F,1
1997,Italiani,NICOLO',M,2
1997,Italiani,NOEMI,F,2
1997,Italiani,PAOLA,F,1
1997,Italiani,PAOLO,M,6
1997,Italiani,PATRIZIA,F,1
1997,Italiani,PIER FRANCESCO,M,1
1997,Italiani,PIERLUIGI,M,1
1997,Italiani,PIETRO,M,4
1997,Italiani,RAFFAELA,F,1
1997,Italiani,REBECCA,F,2
1997,Italiani,RICCARDO,M,6
1997,Italiani,ROBERTA,F,1
1997,Italiani,ROBERTO,M,1
1997,Italiani,ROMEO,M,1
1997,Italiani,ROMINA,F,2
1997,Italiani,SABRINA,F,2
1997,Italiani,SAMUELE,M,2
1997,Italiani,SARA,F,8
1997,Italiani,SEBASTIANO,M,2
1997,Italiani,SELENA,F,1
1997,Italiani,SERENA,F,1
1997,Italiani,SERGIO,M,1
1997,Italiani,SILVIA,F,5
1997,Italiani,SIMONE,M,3
1997,Italiani,SOFIA,F,1
1997,Italiani,STEFANO,M,4
1997,Italiani,STOJCO,M,1
1997,Italiani,SUSANNA,F,2
1997,Italiani,SVEVA,F,1
1997,Italiani,TEA,F,1
1997,Italiani,THOMAS,M,1
1997,Italiani,TOMMASO,M,2
1997,Italiani,UMBERTO,M,1
1997,Italiani,VALENTINA,F,4
1997,Italiani,VALENTINO,M,1
1997,Italiani,VALTER,M,1
1997,Italiani,VELID,M,1
1997,Italiani,VELJKO,M,1
1997,Italiani,VERA,F,1
1997,Italiani,VERONICA,F,4
1997,Italiani,VITTORIA,F,1
1997,Italiani,XIAO YU,F,1
1996,Italiani,AGATA,F,2
1996,Italiani,AISHA,F,1
1996,Italiani,ALBERTO,M,1
1996,Italiani,ALEKSANDAR,M,1
1996,Italiani,ALEKSANDRA,F,1
1996,Italiani,ALESSANDRO,M,9
1996,Italiani,ALESSIA,F,2
1996,Italiani,ALEX,M,1
1996,Italiani,ALFREDO,M,1
1996,Italiani,ALICE,F,1
1996,Italiani,AMEDEO,M,1
1996,Italiani,ANDREA,M,14
1996,Italiani,ANGELICA,F,2
1996,Italiani,ANNA,F,1
1996,Italiani,ANNALISA,F,1
1996,Italiani,ARIANNA,F,3
1996,Italiani,AURORA,F,1
1996,Italiani,BEATRICE,F,3
1996,Italiani,BRAIAN,M,1
1996,Italiani,CAMILLA,F,2
1996,Italiani,CARLO,M,1
1996,Italiani,CARLOTTA,F,2
1996,Italiani,CARMEN,F,1
1996,Italiani,CAROLINA,F,1
1996,Italiani,CECILIA,F,4
1996,Italiani,CESARE,M,1
1996,Italiani,CHIARA,F,8
1996,Italiani,CHRISTIAN,M,2
1996,Italiani,CLARA,F,1
1996,Italiani,CLARISSA,F,1
1996,Italiani,CLAUDIA,F,1
1996,Italiani,CLAUDIO,M,3
1996,Italiani,CLELIA MARIA,F,1
1996,Italiani,CORINNA,F,1
1996,Italiani,CORRADO,M,1
1996,Italiani,CRISTIAN,M,1
1996,Italiani,DAMIANO,M,1
1996,Italiani,DANIELE,M,1
1996,Italiani,DARIO,M,2
1996,Italiani,DAVIDE,M,5
1996,Italiani,DEBORAH,F,1
1996,Italiani,DENISE,F,1
1996,Italiani,DESIREE,F,1
1996,Italiani,DIEGO,M,1
1996,Italiani,EDOARDO,M,2
1996,Italiani,ELENA,F,5
1996,Italiani,ELEONORA,F,3
1996,Italiani,ELIA,M,1
1996,Italiani,ELISA,F,6
1996,Italiani,EMANUELA,F,2
1996,Italiani,EMANUELE,M,1
1996,Italiani,EMMA,F,1
1996,Italiani,ENRICO,M,5
1996,Italiani,ENZO,M,1
1996,Italiani,ERICA,F,1
1996,Italiani,ERIK,M,1
1996,Italiani,EUGENIO,M,1
1996,Italiani,FABIO,M,3
1996,Italiani,FABIOLA,F,2
1996,Italiani,FEDERICA,F,8
1996,Italiani,FEDERICO,M,4
1996,Italiani,FERDINANDO,M,1
1996,Italiani,FILIP,M,1
1996,Italiani,FILIPPO,M,9
1996,Italiani,FRANCESCA,F,9
1996,Italiani,FRANCESCO,M,5
1996,Italiani,FRANCESCO MARIA,M,1
1996,Italiani,GABRIELE,M,1
1996,Italiani,GAIA,F,2
1996,Italiani,GIACOMO,M,3
1996,Italiani,GIADA,F,1
1996,Italiani,GIANLUCA,M,3
1996,Italiani,GIAN MARCO,M,1
1996,Italiani,GIORGIA,F,4
1996,Italiani,GIOVANNA,F,1
1996,Italiani,GIOVANNI,M,3
1996,Italiani,GIULIA,F,10
1996,Italiani,GRETA,F,4
1996,Italiani,GUGLIELMO MARIA,M,1
1996,Italiani,GUIDO,M,1
1996,Italiani,HAMED FRANC,M,1
1996,Italiani,HAMZA,M,1
1996,Italiani,ILARIA,F,2
1996,Italiani,ISOTTA,F,1
1996,Italiani,IVAN,M,1
1996,Italiani,JACOPO,M,3
1996,Italiani,LAURA,F,5
1996,Italiani,LEONARDO,M,4
1996,Italiani,LEONARDO JOSE' MARIA,M,1
1996,Italiani,LINDA,F,1
1996,Italiani,LISA,F,3
1996,Italiani,LIVIA,F,1
1996,Italiani,LJUPKA,F,1
1996,Italiani,LORENZA,F,1
1996,Italiani,LORENZO,M,10
1996,Italiani,LUCA,M,17
1996,Italiani,LUCIA,F,2
1996,Italiani,LUCREZIA,F,2
1996,Italiani,LUIGI,M,1
1996,Italiani,MAIA LIHUEN,F,1
1996,Italiani,MANUEL,M,1
1996,Italiani,MARA,F,1
1996,Italiani,MARCELLO,M,1
1996,Italiani,MARCO,M,5
1996,Italiani,MARGHERITA,F,3
1996,Italiani,MARIA,F,1
1996,Italiani,MARIA CHIARA,F,1
1996,Italiani,MARIACRISTINA,F,1
1996,Italiani,MARIAROSARIA,F,1
1996,Italiani,MARIA SOLE,F,1
1996,Italiani,MARIA VITTORIA,F,1
1996,Italiani,MARILENA,F,1
1996,Italiani,MARINA,F,1
1996,Italiani,MARTA,F,1
1996,Italiani,MARTINA,F,12
1996,Italiani,MARVIN,M,1
1996,Italiani,MATTEO,M,10
1996,Italiani,MATTIA,M,3
1996,Italiani,MAURIZIO,M,1
1996,Italiani,MAURO,M,1
1996,Italiani,MICHELA,F,2
1996,Italiani,MICHELE,M,2
1996,Italiani,MIRIAM,F,2
1996,Italiani,MIRIANA,F,1
1996,Italiani,MIRKO,M,2
1996,Italiani,MOIS,M,1
1996,Italiani,MORGANA,F,1
1996,Italiani,NICOLA,M,3
1996,Italiani,NICOLE,F,2
1996,Italiani,NICOLETTA,F,1
1996,Italiani,NICOLO',M,1
1996,Italiani,NIKOLA,M,1
1996,Italiani,NOEMI,F,1
1996,Italiani,PAOLA,F,2
1996,Italiani,PAOLO,M,2
1996,Italiani,PHUC TAN,M,1
1996,Italiani,PIER SANDRO,M,1
1996,Italiani,PIETRO,M,6
1996,Italiani,RACHELE,F,1
1996,Italiani,REBECCA,F,3
1996,Italiani,REYANA,F,1
1996,Italiani,RICCARDO,M,5
1996,Italiani,ROBERTA,F,4
1996,Italiani,ROBERTA ILARIA,F,1
1996,Italiani,ROCCO,M,2
1996,Italiani,RUBENS,M,1
1996,Italiani,SABRINA,F,1
1996,Italiani,SAMUELE,M,1
1996,Italiani,SARA,F,8
1996,Italiani,SEBASTIANO,M,1
1996,Italiani,SELENA,F,1
1996,Italiani,SERGIO,M,1
1996,Italiani,SILVIA,F,3
1996,Italiani,SIMONE,M,4
1996,Italiani,SOFIA,F,3
1996,Italiani,STEFANIA,F,1
1996,Italiani,STEFANO,M,2
1996,Italiani,TEODORO,M,1
1996,Italiani,TOMMASO,M,2
1996,Italiani,TRAJANKA,F,1
1996,Italiani,UMBERTO,M,1
1996,Italiani,VALENTINA,F,2
1996,Italiani,VALERIA,F,2
1996,Italiani,VINCENZO,M,1
1996,Italiani,VIOLA,F,1
1996,Italiani,WIDAD,F,1
1996,Italiani,YASMINE,F,1
1995,Italiani,ALBERTO,M,2
1995,Italiani,ALESSANDRA,F,3
1995,Italiani,ALESSANDRO,M,11
1995,Italiani,ALESSIA,F,4
1995,Italiani,ALEX,M,2
1995,Italiani,ALFREDO,M,1
1995,Italiani,ALICE,F,3
1995,Italiani,ANDREA,M,14
1995,Italiani,ANDREA CARLOMARIA,M,1
1995,Italiani,ANGELO,M,1
1995,Italiani,ANNA,F,3
1995,Italiani,ANNALISA,F,1
1995,Italiani,ARIANNA,F,2
1995,Italiani,AURORA,F,1
1995,Italiani,AYRTON,M,1
1995,Italiani,BARBARA,F,2
1995,Italiani,BEATRICE,F,6
